time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
104.35,3.136432631868131e-09,2.8760576593406585e-10,0.884244828125,0.034500062499999984,,3.4500062499999986e-05,34.500062499999984,-1.8518007531418597e-10,-1.9680847179952814e-10,1.1628396485342196e-11,3.1339287860508912e-09,3.1392792601374612e-09,-2.8466282693300466e-12,-1.4228640222577081e-11,1.1382011953247036e-11,3.139427945054945e-09,-2.9953131868138992e-12,-1.1382648351687358e-12,-1.6061732775609716e-11,1.492346794044098e-11,3.1339287860508912e-09,3.250111753122482e-10,-3.740540937818228e-11,-5.540246324510638e-11,1.7997053866924096e-11,2.789050817679558e-10,8.700684166110107e-12
104.4,3.135477412087912e-09,2.874516419889502e-10,0.8826335178571431,0.034149053571428584,,3.4149053571428585e-05,34.14905357142859,-1.8613529509440547e-10,-1.9679749199724728e-10,1.0662196902841807e-11,3.133940582429508e-09,3.1392904745041503e-09,-3.81306241623861e-12,-1.4228551526331619e-11,1.0415489110093007e-11,3.1394338791208788e-09,-3.956467032967504e-12,-1.2923887802844464e-12,-1.6061258986924957e-11,1.476887020664051e-11,3.133940582429508e-09,3.249929859779533e-10,-3.754134398900311e-11,-5.538335178139018e-11,1.7842007792387058e-11,2.789050817679558e-10,8.546560220994397e-12
104.45,3.134522192307692e-09,2.870927469613259e-10,0.8808471607142856,0.033826321428571414,,3.382632142857141e-05,33.82632142857141,-1.87090514874625e-10,-1.967865127570306e-10,9.695997882405606e-12,3.1339523811826033e-09,3.1393016881236388e-09,-4.7794958159466536e-12,-1.4228463056544986e-11,9.448967240598332e-12,3.139444303867404e-09,-4.922111559711612e-12,-1.651283807908687e-12,-1.606078415936471e-11,1.4409500351456026e-11,3.1339523811826033e-09,3.2497480228790283e-10,-3.7882055326576883e-11,-5.53642428804073e-11,1.748218755383042e-11,2.789050817679558e-10,8.187665193370156e-12
104.5,3.136913491712707e-09,2.867338519337017e-10,0.8792377118644065,0.033508983050847416,,3.3508983050847416e-05,33.50898305084741,-1.8469921546961017e-10,-1.9677553407914817e-10,1.2076318609538001e-11,3.1339641823131785e-09,3.139312900995951e-09,-2.3994092832438324e-12,-1.4228374813308723e-11,1.182896553006489e-11,3.139454425414365e-09,-2.54093370165814e-12,-2.010178835532979e-12,-1.6060308292267174e-11,1.4050129456734195e-11,3.1339641823131785e-09,3.2495662424145955e-10,-3.822277230775789e-11,-5.534513654350062e-11,1.7122364235742732e-11,2.789050817679558e-10,7.828770165745862e-12
104.55,3.141728132596686e-09,2.863749569060773e-10,0.8775209999999997,0.03320528571428565,,3.3205285714285664e-05,33.20528571428565,-1.7988457458563112e-10,-1.967645559638701e-10,1.6879981378238965e-11,3.133975985824295e-09,3.1393241131211193e-09,2.40401947556711e-12,-1.4228286796714374e-11,1.6632306272281486e-11,3.139459602209945e-09,2.268530386741368e-12,-2.3690738631573234e-12,-1.6059831384970532e-11,1.3690757521813211e-11,3.133975985824295e-09,3.2493845183798807e-10,-3.856349493191076e-11,-5.532603277201293e-11,1.6762537840102172e-11,2.789050817679558e-10,7.469875138121518e-12
104.6,3.146542773480664e-09,2.8648283370165746e-10,0.8759712142857142,0.03291392857142852,,3.2913928571428525e-05,32.91392857142852,-1.7506993370165332e-10,-1.9675357841146645e-10,2.168364470981315e-11,3.133987791719307e-09,3.1393353244991734e-09,7.207448981490063e-12,-1.4228199006853482e-11,2.1435647988343546e-11,3.139501483516483e-09,7.04128996418077e-12,-2.2611970675771797e-12,-1.6059353436812974e-11,1.3798156369235795e-11,3.133987791719307e-09,3.2492028507685214e-10,-3.843745137519463e-11,-5.5306931567287075e-11,1.6869480192092437e-11,2.789050817679558e-10,7.577751933701664e-12
104.65,3.1513574143646417e-09,2.867223640883978e-10,0.8741265714285712,0.0326371428571428,,3.263714285714281e-05,32.637142857142805,-1.7025529281767547e-10,-1.9674260142220741e-10,2.6487308604531926e-11,3.1339996000015675e-09,3.139346535130141e-09,1.2010879234501039e-11,-1.4228111443817592e-11,2.6238990678318637e-11,3.139513423076923e-09,1.184399128771882e-11,-2.021666680836829e-12,-1.605887444713268e-11,1.403720776629585e-11,3.1339996000015675e-09,3.249021239574153e-10,-3.8179759869017535e-11,-5.528783293066586e-11,1.7108073061648332e-11,2.789050817679558e-10,7.817282320442014e-12
104.7,3.1514712375690607e-09,2.8696189447513816e-10,0.8717159642857139,0.032402249999999966,,3.2402249999999956e-05,32.40224999999996,-1.7014146961325597e-10,-1.9673162499636317e-10,2.6590155383107177e-11,3.13401141067443e-09,3.1393577450140525e-09,1.2113492555008615e-11,-1.4228024107698244e-11,2.6341516662706865e-11,3.139601325966851e-09,1.1869911602210481e-11,-1.7821362940965297e-12,-1.6058394415267833e-11,1.4276258121171306e-11,3.13401141067443e-09,3.2488396847904215e-10,-3.7922074003903994e-11,-5.5268736863492104e-11,1.7346662859588117e-11,2.789050817679558e-10,8.056812707182312e-12
104.75,3.151389193370166e-09,2.8709881868131874e-10,0.8695025714285715,0.0321717142857143,,3.2171714285714304e-05,32.17171428571429,-1.7022351381215117e-10,-1.9672064913420385e-10,2.6497135322052654e-11,3.134023223741249e-09,3.1393689541509348e-09,1.2020239219231211e-11,-1.4227936998586992e-11,2.62481762178182e-11,3.139609204419889e-09,1.1779988950276671e-11,-1.6452120879159e-12,-1.6057913340556615e-11,1.4412701252640713e-11,3.134023223741249e-09,3.248658186410958e-10,-3.776699995977704e-11,-5.5249643367108576e-11,1.748264340733153e-11,2.7889848176795555e-10,8.200336913363186e-12
104.8,3.151307149171271e-09,2.8669706043956035e-10,0.8673764561403503,0.03198526315789469,,3.19852631578947e-05,31.985263157894693,-1.703055580110464e-10,-1.9670967383599954e-10,2.640411582495316e-11,3.13403503920538e-09,3.1393801625408208e-09,1.192698663045042e-11,-1.4227850116575375e-11,2.61548367470258e-11,3.139613082872929e-09,1.169406629834207e-11,-2.046970329674233e-12,-1.6057431222337215e-11,1.4010460892662982e-11,3.13403503920538e-09,3.2484767444294096e-10,-3.815061400338056e-11,-5.5230552442858006e-11,1.7079938439477457e-11,2.7889292872928166e-10,7.804131710278694e-12
