time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
510.35,3.206286723756906e-09,2.840157110497236e-10,-0.017378928571426238,0.0002453571428572208,,2.4535714285722077e-07,0.2453571428572208,-1.153259834254113e-10,-1.3292289561169798e-10,1.7596912186286703e-11,3.197994870722306e-09,3.208322215421805e-09,-2.035491664899604e-12,-1.9640373046819394e-11,1.760488138191979e-11,3.202062453038677e-09,4.224270718228527e-12,-4.728319719511073e-12,-9.661595684321768e-12,4.933275964810696e-12,3.197994870722306e-09,3.1290932236653435e-10,-2.8893611316810834e-11,-3.3793807009665535e-11,4.900195692854701e-12,2.8293007955801033e-10,1.0856314917131832e-12
510.4,3.2071102044198896e-09,2.8460248241758285e-10,-0.015036642857138812,0.0003197142857143536,,3.1971428571435363e-07,0.3197142857143537,-1.1450250276242751e-10,-1.3291706589259157e-10,1.841456313016405e-11,3.198000298250344e-09,3.2083283267931416e-09,-1.2181223732519244e-12,-1.96406527597487e-11,1.8422530386496774e-11,3.202062453038677e-09,5.047751381212336e-12,-4.141548351651733e-12,-9.661324051819273e-12,5.519775700167542e-12,3.198000298250344e-09,3.1291906137899465e-10,-2.8316578961411748e-11,-3.3803273363881835e-11,5.486694402470094e-12,2.8293007955801033e-10,1.6724028595725239e-12
510.4500000000001,3.207933685082873e-09,2.8410204285714296e-10,-0.012269678571425876,0.0003661428571429024,,3.661428571429024e-07,0.3661428571429024,-1.1367902209944369e-10,-1.3291123668053824e-10,1.9232214581094554e-11,3.1980057350400466e-09,3.2083344376539087e-09,-4.007525710352835e-13,-1.9640932466588393e-11,1.924017989555311e-11,3.202022254143646e-09,5.911430939227598e-12,-4.641987912091671e-12,-9.661052322110697e-12,5.019064410019027e-12,3.1980057350400466e-09,3.1292880198383745e-10,-2.8826759126694487e-11,-3.381274119904301e-11,4.985982072348527e-12,2.8293007955801033e-10,1.1719632991325847e-12
510.5,3.208170934065933e-09,2.836016032967036e-10,-0.009797571428573026,0.0004125714285713985,,4.1257142857139846e-07,0.4125714285713984,-1.1344177311638414e-10,-1.329054079756132e-10,1.9463634859229073e-11,3.1980111810871164e-09,3.208340548004138e-09,-1.6961393820496306e-13,-1.9641212167446893e-11,1.9471598229241933e-11,3.2020078571428588e-09,6.163076923074213e-12,-5.142427472531041e-12,-9.660780495225252e-12,4.518353022694211e-12,3.1980111810871164e-09,3.1293854418069134e-10,-2.9336940883987755e-11,-3.38222105148138e-11,4.485269630826054e-12,2.8293007955801033e-10,6.71523738693215e-13
510.55,3.206329725274724e-09,2.831011637362637e-10,-0.007373999999999855,0.00042,,4.2e-07,0.42,-1.1528298190759314e-10,-1.328995797778915e-10,1.761659787029839e-11,3.198016636387257e-09,3.2083466578438536e-09,-2.0169325691296485e-12,-1.9641491862432657e-11,1.7624559293303008e-11,3.2020072209944744e-09,4.322504280249608e-12,-5.642867032970981e-12,-9.660508571192157e-12,4.017641538221177e-12,3.198016636387257e-09,3.129482879691844e-10,-2.984712423292075e-11,-3.3831681310858993e-11,3.9845570779382466e-12,2.8293007955801033e-10,1.710841782532764e-13
510.6,3.204488516483515e-09,2.8226938618784444e-10,-0.005274789473682253,0.00043043859649124296,,4.3043859649124287e-07,0.4304385964912429,-1.1712419069880214e-10,-1.3289375208744838e-10,1.5769561388646248e-11,3.198022100936169e-09,3.208352767173088e-09,-3.86425068957264e-12,-1.9641771551654102e-11,1.5777520862081462e-11,3.2019982265193395e-09,2.4902899641755402e-12,-6.474644581390197e-12,-9.660236550040627e-12,3.1855919686504302e-12,3.198022100936169e-09,3.1295803334894575e-10,-3.068864716110131e-11,-3.384115358684335e-11,3.1525064257420378e-12,2.8293007955801033e-10,-6.606933701659417e-13
510.65,3.2026473076923064e-09,2.8094060165745767e-10,-0.003205999999998777,0.0004630000000000264,,4.630000000000264e-07,0.4630000000000263,-1.1896539949001072e-10,-1.3288792490435893e-10,1.3922525414348205e-11,3.198027574729557e-09,3.2083588759918648e-09,-5.71156829955834e-12,-1.964205123521965e-11,1.3930482935661314e-11,3.201986845303868e-09,6.604623884383766e-13,-7.803429111776965e-12,-9.659964431799882e-12,1.8565353200229203e-12,3.198027574729557e-09,3.129677803196035e-10,-3.202717866214583e-11,-3.3850627342431633e-11,1.8234486802857947e-12,2.8293007955801033e-10,-1.989477900552709e-12
510.7000000000001,3.2015666961325968e-09,2.796118171270709e-10,-0.0007159642857144043,0.0005023571428571416,,5.023571428571417e-07,0.5023571428571416,-1.2004601104972076e-10,-1.328820982286984e-10,1.283608717897764e-11,3.198033057763122e-09,3.208364984300216e-09,-6.798288167619219e-12,-1.9642330913237747e-11,1.2844042745618528e-11,3.201986845303868e-09,-4.20149171271661e-13,-9.132213642163732e-12,-9.65969221649914e-12,5.274785743354085e-13,3.198033057763122e-09,3.1297752888078653e-10,-3.336571175371562e-11,-3.3860102577288626e-11,4.943908235730104e-13,2.8293007955801033e-10,-3.3182624309394765e-12
510.75,3.2010368618784527e-09,2.782830325966857e-10,0.002155428571426774,0.000523,,5.23e-07,0.523,-1.2057584530386398e-10,-1.32876272060542e-10,1.2300426756678018e-11,3.1980385500325667e-09,3.2083710920981732e-09,-7.334230219720097e-12,-1.9642610585816826e-11,1.2308380366096727e-11,3.2019982265193395e-09,-9.61364640886305e-13,-1.0460998172548948e-11,-9.659419904167607e-12,-8.015782683813392e-13,3.1980385500325667e-09,3.1298727903212367e-10,-3.4704246435437984e-11,-3.3869579291079156e-11,-8.346671443588282e-13,2.8293007955801033e-10,-4.647046961324691e-12
510.8,3.200507027624309e-09,2.782974640883978e-10,0.004852333333333236,0.000523,,5.23e-07,0.523,-1.2110567955800762e-10,-1.3287044639996495e-10,1.1764766841957333e-11,3.198044051533949e-09,3.2083771993857584e-09,-7.870171761448882e-12,-1.964289025306533e-11,1.1772718491616444e-11,3.2020072209944744e-09,-1.5001933701648715e-12,-1.0446566680836848e-11,-9.659147494829226e-12,-7.874191860076206e-13,3.198044051533949e-09,3.1299703077324317e-10,-3.4699566684845436e-11,-3.3879057483463056e-11,-8.205092013823869e-13,2.8293007955801033e-10,-4.6326154696125916e-12
