time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
3400.350000000001,3.3249187845304207e-09,2.8857860329670354e-10,-0.02513159459456877,-0.0005893513513480303,,-5.893513513480303e-07,-0.5893513513480304,3.306077348103183e-12,-2.9278819267241626e-11,3.2584896615344816e-11,3.3409869541106946e-09,3.309487749377392e-09,1.543103515302839e-11,-1.3562680170850091e-11,2.8993715323878482e-11,3.307805071823209e-09,1.7113712707211125e-11,-1.6542747253115245e-13,-3.298513777833396e-13,1.644239052521872e-13,3.3409869541106946e-09,3.092922552242795e-10,-2.0713651927576037e-11,-2.375252086458277e-11,3.0388689370067323e-12,2.9549360769230664e-10,-6.915004395603107e-12
3400.4,3.321560690607729e-09,2.886690703296704e-10,-0.022670676470578757,-0.000269617647057543,,-2.6961764705754307e-07,-0.2696176470575431,-5.2016574587715947e-14,-2.9273335661021016e-11,2.92213190864333e-11,3.3410760294148546e-09,3.309486406001635e-09,1.2074284606094426e-11,-1.3559054268875255e-11,2.563333887496968e-11,3.3078070497237745e-09,1.3753640883954941e-11,-7.496043956429441e-14,-3.297051565035389e-13,2.5474471693924437e-13,3.3410760294148546e-09,3.092952795409429e-10,-2.0626209211272565e-11,-2.3750489720362386e-11,3.1242805090898203e-12,2.9549360769230664e-10,-6.8245373626362485e-12
3400.4500000000007,3.317272569060753e-09,2.8869799944750914e-10,-0.020139058823518574,7.22941176485222e-05,,7.229411764852223e-08,0.07229411764852217,-4.3401381215640366e-12,-2.926784639881416e-11,2.492770827725013e-11,3.341165190342941e-09,3.3094850621222893e-09,7.787506938463419e-12,-1.355542565030606e-11,2.1342932588769482e-11,3.3078138241758398e-09,9.458744884912893e-12,-4.603132172554568e-14,-3.295589159255377e-13,2.835275941999921e-13,3.341165190342941e-09,3.0929830393933174e-10,-2.0600304491822648e-11,-2.3748452812056478e-11,3.1481483202338305e-12,2.9549360769230664e-10,-6.7956082447975014e-12
3400.5,3.312984447513816e-09,2.880192425414373e-10,-0.017607441176467203,0.0002863529411767243,,2.863529411767243e-07,0.28635294117672433,-8.628259668501066e-12,-2.926235147833571e-11,2.0634091809834642e-11,3.341254436774796e-09,3.309483717739305e-09,3.5007297745105482e-12,-1.3551794314262492e-11,1.7052524088773038e-11,3.3078213846153843e-09,5.163062898431762e-12,-7.24788227797343e-13,-3.2941265589125077e-13,-3.953755719060922e-13,3.341254436774796e-09,3.093013284192722e-10,-2.1282085877834967e-11,-2.3746410136835578e-11,2.4643242590006142e-12,2.9549360769230664e-10,-7.474365150869298e-12
3400.55,3.310108538461541e-09,2.873404856353593e-10,-0.015033260869546566,0.00048100000000142354,,4.810000000014236e-07,0.4810000000014235,-1.1504168720776741e-11,-2.925685089730026e-11,1.7752682176523526e-11,3.34134376859026e-09,3.3094823728526304e-09,6.261656089099875e-13,-1.3548160259864528e-11,1.4174325868774517e-11,3.3078213846153843e-09,2.287153846156088e-12,-1.4035451338752924e-12,-3.292663762397571e-13,-1.0742787576355354e-12,3.34134376859026e-09,3.093043529805908e-10,-2.1963867345231413e-11,-2.3744361691870218e-11,1.7804943466388082e-12,2.9549360769230664e-10,-8.153122056947247e-12
3400.600000000001,3.3108640329670384e-09,2.866617287292813e-10,-0.012437971014467449,0.0006759275362334779,,6.759275362334778e-07,0.6759275362334778,-1.0748674215278755e-11,-2.925134465342243e-11,1.8502670438143674e-11,3.3414331856691744e-09,3.3094810274622164e-09,1.3830055048220163e-12,-1.3544523486232144e-11,1.492752899105416e-11,3.3078213846153843e-09,3.0426483516540725e-12,-2.0823020399532934e-12,-3.291200768140894e-13,-1.7531819631392046e-12,3.3414331856691744e-09,3.0930737762311373e-10,-2.2645648893832328e-11,-2.374230747430629e-11,1.0966585804739572e-12,2.9549360769230664e-10,-8.831878963025247e-12
3400.65,3.3116195274725297e-09,2.869717685082796e-10,-0.010067681159422165,0.0008252028985506068,,8.252028985506065e-07,0.8252028985506066,-9.993179709787388e-12,-2.924583274441681e-11,1.9252653034629426e-11,3.34152268789138e-09,3.309479681568013e-09,2.1398459045164034e-12,-1.3540883992485318e-11,1.568072989700172e-11,3.3078213846153843e-09,3.7981428571454404e-12,-1.7722622609550735e-12,-3.289737574680233e-13,-1.4432885034870497e-12,3.34152268789138e-09,3.093104023466673e-10,-2.233863383838775e-11,-2.3740247481271873e-11,1.4016136428841196e-12,2.9549360769230664e-10,-8.521839184027026e-12
3400.7000000000007,3.312375021978028e-09,2.8844256961326066e-10,-0.0072481739130245346,0.0009390000000006328,,9.390000000006329e-07,0.9390000000006328,-9.237685204289403e-12,-2.924031516799801e-11,2.0002629963708612e-11,3.341612275136718e-09,3.309478335169972e-09,2.8966868080555998e-12,-1.3537241777744027e-11,1.6433928585799633e-11,3.3078213846153843e-09,4.5536373626434234e-12,-3.01461155973976e-13,-3.2882741807286654e-13,2.7366262098890485e-14,3.341612275136718e-09,3.093134271510781e-10,-2.087085753781745e-11,-2.373818170988407e-11,2.86732417206662e-12,2.9549360769230664e-10,-7.051038079045931e-12
3400.75,3.3128283922651933e-09,2.899133707182284e-10,-0.004466101449266928,0.001043188405797501,,1.043188405797501e-06,1.0431884057975012,-8.78431491712388e-12,-2.923479192188065e-11,2.045047700475677e-11,3.341701947285029e-09,3.3094769882680394e-09,3.351403997153054e-12,-1.3533596841128261e-11,1.6885000838281313e-11,3.3078213846153843e-09,5.007007649808948e-12,1.169339948993731e-12,-3.2868105851435924e-13,1.4980210075080905e-12,3.341701947285029e-09,3.0931645203617185e-10,-1.9403081317943532e-11,-2.3736110157245988e-11,4.333028839302456e-12,2.9549360769230664e-10,-5.580236974078223e-12
3400.8,3.3131118176795584e-09,2.913841718232094e-10,-0.002095811594200086,0.001155507246376945,,1.155507246376945e-06,1.155507246376945,-8.500889502758734e-12,-2.922926300377931e-11,2.0728373501020573e-11,3.341791704216154e-09,3.3094756408621704e-09,3.6361768173879986e-12,-1.352994918175799e-11,1.7166125999145985e-11,3.3078213846153843e-09,5.290433064174094e-12,2.640141053974828e-12,-3.2853467867796846e-13,2.9686757326527965e-12,3.341791704216154e-09,3.093194770017754e-10,-1.7935305178565924e-11,-2.373403282046072e-11,5.798727641894796e-12,2.9549360769230664e-10,-4.109435869097127e-12
