time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M2_sBG_sub,ion_current_M2_sBG_ALS,ion_current_M2_sBG_ALS_sub,ion_current_M2_ALS,ion_current_M2_UVS,ion_current_M2_UVS_sub,ion_current_M2_UVS_ALS,ion_current_M2_UVS_ALS_sub,ion_current_M2_MF,ion_current_M2_MF_sub,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
3248.350000000001,3.312460552486189e-09,3.2627342762430464e-10,1.407885499999981,0.17623410294099207,,0.00017623410294099204,176.23410294099205,-9.152154696128066e-12,-2.9373401837814766e-11,2.0221247141686702e-11,3.3063559633063087e-09,3.311469021630298e-09,9.9153085589123e-13,-1.6088703072417795e-11,1.7080233928309025e-11,3.3111545494505394e-09,1.3060030356496941e-12,3.7529396855069956e-11,-9.445499128154555e-13,3.8473946767885405e-11,3.3063559633063087e-09,3.012127714070792e-10,2.506065621722531e-11,-1.5543153563907192e-11,4.060380978113249e-11,3.0274753370165555e-10,2.352589392264904e-11
3248.4,3.3128462857142838e-09,3.2517574806629983e-10,1.405856164179102,0.15686928358206842,,0.00015686928358206838,156.86928358206836,-8.766421468033765e-12,-2.9375920197283e-11,2.0609498729249234e-11,3.306359291463261e-09,3.3114689899576382e-09,1.3772957566455726e-12,-1.6089403427285106e-11,1.7466699183930682e-11,3.3111545494505394e-09,1.691736263743995e-12,3.643171729706514e-11,-9.443536683859834e-13,3.737607096545113e-11,3.306359291463261e-09,3.0121484544792503e-10,2.3960902618374798e-11,-1.5546952672729363e-11,3.950785529110415e-11,3.0274753370165555e-10,2.242821436464423e-11
3248.4500000000007,3.3134355714285707e-09,3.2407806850828494e-10,1.4038001940298408,0.13954988059693266,,0.00013954988059693266,139.5498805969326,-8.17713575374685e-12,-2.937843866953567e-11,2.1201302915788817e-11,3.3063626210329482e-09,3.311468957921833e-09,1.9666135067376388e-12,-1.6090103551452454e-11,1.8056717058190096e-11,3.3111545494505394e-09,2.2810219780309096e-12,3.5334037739050295e-11,-9.44157388965754e-13,3.6278195128016056e-11,3.3063626210329482e-09,3.012169200000307e-10,2.2861148508254228e-11,-1.555075279768862e-11,3.8411901305942855e-11,3.0274753370165555e-10,2.1330534806629388e-11
3248.5,3.314024857142852e-09,3.229885414364679e-10,1.4016415373134348,0.12387525373135573,,0.0001238752537313557,123.8752537313557,-7.5878500394649e-12,-2.938095725302798e-11,2.179310721356308e-11,3.306365952011352e-09,3.311468925522843e-09,2.555931620009557e-12,-1.6090803444278256e-11,1.864673506428781e-11,3.3111545494505394e-09,2.8703076923128607e-12,3.424451066723325e-11,-9.43961074522647e-13,3.51884717417559e-11,3.306365952011352e-09,3.012189950632864e-10,2.1769546373181553e-11,-1.5554553937811275e-11,3.732410031099283e-11,3.0274753370165555e-10,2.0241007734812345e-11
3248.55,3.314614142857139e-09,3.219148397790056e-10,1.3993482968749908,0.10958831249994958,,0.00010958831249994956,109.58831249994957,-6.998564325177985e-12,-2.9383475946215136e-11,2.238491162103716e-11,3.306369284394459e-09,3.311468892760624e-09,3.1452500965150927e-12,-1.6091503105120918e-11,1.923675320163601e-11,3.3110908453038598e-09,3.523297553279386e-12,3.3170809009771015e-11,-9.437647250245423e-13,3.411457373479556e-11,3.306369284394459e-09,3.012210706375815e-10,2.0693769141424158e-11,-1.555835609212363e-11,3.625212523354779e-11,3.0274753370165555e-10,1.9167306077350104e-11
3248.600000000001,3.3138564254143688e-09,3.2084113812154346e-10,1.3969813478260666,0.09680978260859004,,9.680978260859001e-05,96.80978260859006,-7.75628176794838e-12,-2.938599474755235e-11,2.1629712979603968e-11,3.3063726181782527e-09,3.311468859635134e-09,2.3875657792345755e-12,-1.6092202533338866e-11,1.8479768312573442e-11,3.3110719281767934e-09,2.784497237574977e-12,3.2097107352308826e-11,-9.435683404393179e-13,3.3040675692748136e-11,3.3063726181782527e-09,3.012231467228057e-10,1.9617991398737774e-11,-1.5562159259652e-11,3.518015065838978e-11,3.0274753370165555e-10,1.8093604419887912e-11
3248.65,3.311855320442e-09,3.19767436464091e-10,1.3948610579710046,0.08568079710139792,,8.568079710139794e-05,85.68079710139793,-9.757386740317706e-12,-2.93885136554948e-11,1.9631126915177096e-11,3.3063759533587225e-09,3.311468826146332e-09,3.864942956677389e-13,-1.6092901728290502e-11,1.647939602395824e-11,3.3110712596685103e-09,7.840607734891079e-13,3.102340569485636e-11,-9.43371920734853e-13,3.1966777615591206e-11,3.3063759533587225e-09,3.012252233188486e-10,1.8542213145242342e-11,-1.556596343942268e-11,3.4108176584665015e-11,3.0274753370165555e-10,1.7019902762435446e-11
3248.7000000000007,3.3098542154696123e-09,3.188605758241741e-10,1.392208764705866,0.07590029411759149,,7.590029411759149e-05,75.90029411759149,-1.1758491712705234e-11,-2.939103266849769e-11,1.7632540955792448e-11,3.306379289931853e-09,3.311468792294172e-09,-1.6145768245600138e-12,-1.6093600689334233e-11,1.4479023864774226e-11,3.3110719281767934e-09,-1.2177127071818771e-12,3.0116545054939486e-11,-9.431754658790256e-13,3.105972052081851e-11,3.306379289931853e-09,3.012273004255997e-10,1.7633275398574427e-11,-1.556976863046197e-11,3.320304402903639e-11,3.0274753370165555e-10,1.6113042122518575e-11
3248.75,3.3078531104972426e-09,3.1801859780219975e-10,1.3894791176470582,0.06711399999999787,,6.711399999999788e-05,67.11399999999786,-1.3759596685074564e-11,-2.939355178501618e-11,1.563395509994162e-11,3.306382627893631e-09,3.3114687580786147e-09,-3.6156475813717545e-12,-1.6094299415828482e-11,1.2478651834456726e-11,3.3110908453038598e-09,-3.2377348066171906e-12,2.927456703296511e-11,-9.429789758397132e-13,3.0217546008804826e-11,3.306382627893631e-09,3.012293780429486e-10,1.678921975925109e-11,-1.5573574831796167e-11,3.2362794591047246e-11,3.0274753370165555e-10,1.5271064100544197e-11
3248.8,3.3083996022099463e-09,3.1717661978021767e-10,1.3868347575757405,0.05927515151510631,,5.927515151510631e-05,59.275151515106316,-1.3213104972371212e-11,-2.9396071003505466e-11,1.618296603113425e-11,3.3063859672403892e-09,3.311468723499615e-09,-3.0691212896691625e-12,-1.609499790713165e-11,1.302587661746249e-11,3.3111545494505394e-09,-2.7549472405934516e-12,2.8432589010983037e-11,-9.427824505847942e-13,2.9375371461567825e-11,3.3063859672403892e-09,3.0123145617078484e-10,1.5945163609432774e-11,-1.557738204245157e-11,3.152254565188434e-11,3.0274753370165555e-10,1.4429086078562124e-11
