time,potential,current1_mA,coll_current,current1,current1_muA
1295.3210000000001,0.111112,-0.03489,,-3.489e-05,-34.89
1295.383,0.113694,-0.034046,,-3.4046e-05,-34.046
1295.443,0.115933,-0.033199,,-3.3199e-05,-33.199
1295.507,0.118515,-0.032314,,-3.2314e-05,-32.31399999999999
1295.568,0.121098,-0.031484,,-3.1484e-05,-31.484
1295.633,0.124197,-0.030627,,-3.0627e-05,-30.627
1295.6960000000001,0.127123,-0.029928,,-2.9927999999999995e-05,-29.928
1295.757,0.13005,-0.029305,,-2.9305e-05,-29.305
1295.818,0.132633,-0.02874,,-2.874e-05,-28.74
1295.88,0.135732,-0.028244,,-2.8244e-05,-28.244
1295.9389999999999,0.138486,-0.027783,,-2.7783e-05,-27.783
1296.003,0.141413,-0.0274,,-2.74e-05,-27.4
1296.066,0.144512,-0.027032,,-2.7031999999999998e-05,-27.031999999999996
1296.128,0.147439,-0.026677,,-2.6677e-05,-26.677
1296.19,0.15070999999999998,-0.026357,,-2.6357e-05,-26.357
1296.253,0.153981,-0.026078,,-2.6078e-05,-26.078
1296.316,0.157252,-0.025879000000000003,,-2.5879000000000008e-05,-25.879
1296.379,0.16000699999999998,-0.025744,,-2.5744e-05,-25.744
1296.4389999999999,0.163106,-0.025572,,-2.5572e-05,-25.572000000000006
1296.506,0.166549,-0.0254,,-2.54e-05,-25.4
1296.568,0.169304,-0.025186,,-2.5186e-05,-25.186
1296.632,0.172575,-0.024942,,-2.4942e-05,-24.941999999999997
1296.695,0.175846,-0.024759,,-2.4759e-05,-24.759
1296.756,0.17877300000000002,-0.02458,,-2.458e-05,-24.58
1296.819,0.181872,-0.024456,,-2.4456e-05,-24.456
1296.882,0.184971,-0.024326,,-2.4326e-05,-24.326
1296.944,0.18807,-0.024157,,-2.4157e-05,-24.157
1297.008,0.191341,-0.023919,,-2.3919000000000003e-05,-23.919
1297.07,0.19444,-0.023737,,-2.3736999999999997e-05,-23.737
1297.132,0.197539,-0.023541,,-2.3541e-05,-23.541
1297.194,0.200466,-0.023382,,-2.3381999999999997e-05,-23.381999999999998
1297.254,0.203565,-0.02321,,-2.321e-05,-23.21
1297.315,0.20632,-0.023031,,-2.3031e-05,-23.031
1297.376,0.209419,-0.022852,,-2.2851999999999997e-05,-22.851999999999997
1297.437,0.212518,-0.022632,,-2.2632e-05,-22.632
1297.5,0.215617,-0.022483000000000003,,-2.2483e-05,-22.483000000000004
1297.562,0.218716,-0.022301,,-2.2301e-05,-22.301
1297.626,0.222159,-0.022043,,-2.2043000000000002e-05,-22.043000000000003
1297.692,0.225258,-0.021743,,-2.1743e-05,-21.743
1297.754,0.228357,-0.02155,,-2.155e-05,-21.55
1297.815,0.231111,-0.021337,,-2.1337000000000006e-05,-21.337000000000003
1297.877,0.23421,-0.02112,,-2.112e-05,-21.12
1297.9360000000001,0.237137,-0.020889,,-2.0889e-05,-20.889
1298.0,0.240408,-0.020738,,-2.0738e-05,-20.738000000000003
1298.062,0.243335,-0.020548,,-2.0548e-05,-20.548
1298.123,0.246606,-0.020331,,-2.0331e-05,-20.331000000000003
1298.192,0.25005,-0.019991,,-1.9991e-05,-19.991
1298.253,0.252804,-0.019798,,-1.9798e-05,-19.798
1298.315,0.256076,-0.019588,,-1.9588000000000006e-05,-19.588
1298.379,0.259002,-0.019288,,-1.9288e-05,-19.288
1298.44,0.261929,-0.018951,,-1.8951e-05,-18.951
