time,potential,current1_mA,coll_current,current1,current1_muA
1020.1310000000001,0.059462,-0.014585,,-1.4584999999999997e-05,-14.585
1020.194,0.059118,-0.015098,,-1.5097999999999997e-05,-15.098
1020.253,0.053609,-0.015837999999999998,,-1.5837999999999993e-05,-15.837999999999996
1020.313,0.051542999999999985,-0.014591,,-1.4591e-05,-14.591
1020.375,0.054297000000000005,-0.005808,,-5.807999999999999e-06,-5.808
1020.436,0.054814,-0.002144,,-2.144e-06,-2.144
1020.4960000000001,0.057052,0.000149,,1.49e-07,0.149
1020.555,0.058257,0.001816,,1.816e-06,1.816
1020.617,0.060495000000000014,0.0032409999999999995,,3.240999999999999e-06,3.241
1020.678,0.060151,0.004319,,4.319e-06,4.319
1020.7410000000001,0.065316,0.00528,,5.28e-06,5.28
1020.802,0.065316,0.005924,,5.9239999999999995e-06,5.9239999999999995
1020.863,0.06807,0.006461,,6.4610000000000005e-06,6.4609999999999985
1020.924,0.070653,0.0068980000000000005,,6.8980000000000015e-06,6.8980000000000015
1020.9839999999999,0.074613,0.0072489999999999985,,7.248999999999999e-06,7.249
1021.045,0.076162,0.007497,,7.497e-06,7.497000000000001
1021.107,0.078917,0.007697,,7.697000000000001e-06,7.697
1021.168,0.084082,0.007904000000000001,,7.904000000000001e-06,7.904000000000003
1021.227,0.087009,0.008052,,8.052e-06,8.052
1021.2869999999999,0.089936,0.008159,,8.159e-06,8.158999999999999
1021.3510000000001,0.090624,0.008176000000000001,,8.176000000000001e-06,8.176
1021.416,0.095789,0.008334000000000001,,8.334000000000004e-06,8.334000000000001
1021.4780000000001,0.096822,0.008375,,8.375e-06,8.375
1021.539,0.102159,0.008465,,8.465000000000001e-06,8.465
1021.6,0.105258,0.008506,,8.506e-06,8.506
1021.6619999999999,0.105947,0.008537000000000001,,8.537000000000001e-06,8.537
1021.725,0.109218,0.008468,,8.468e-06,8.468
1021.7860000000001,0.114727,0.008503,,8.503e-06,8.503
1021.8489999999999,0.117826,0.008465,,8.465000000000001e-06,8.465
1021.909,0.118515,0.00842,,8.42e-06,8.42
1021.9730000000001,0.124024,0.008458,,8.458000000000001e-06,8.458
1022.034,0.124541,0.008424,,8.424e-06,8.424
1022.095,0.127468,0.008403,,8.402999999999999e-06,8.402999999999999
1022.155,0.130394,0.0084,,8.400000000000001e-06,8.4
