time,potential,current1_mA,coll_current,current1,current1_muA
1295.443,0.052230999999999986,-0.014901,,-1.4900999999999998e-05,-14.901
1295.507,0.052230999999999986,-0.005935,,-5.935e-06,-5.9350000000000005
1295.567,0.055675,-0.002072,,-2.072e-06,-2.072
1295.628,0.057052,0.000167,,1.67e-07,0.16699999999999998
1295.69,0.058774,0.001826,,1.826e-06,1.8259999999999998
1295.753,0.06084,0.0032310000000000004,,3.231000000000001e-06,3.2310000000000003
1295.8139999999999,0.062389,0.004288,,4.288e-06,4.288
1295.874,0.06273300000000001,0.005177,,5.1770000000000014e-06,5.1770000000000005
1295.934,0.067726,0.005869,,5.869e-06,5.869
1295.994,0.067726,0.006378,,6.378e-06,6.377999999999999
1296.056,0.070309,0.006933,,6.933e-06,6.933
1296.118,0.073063,0.007215000000000002,,7.215000000000001e-06,7.215000000000002
1296.18,0.078056,0.007539,,7.5389999999999985e-06,7.539
1296.241,0.078917,0.007773,,7.773e-06,7.7730000000000015
1296.3039999999999,0.084254,0.008006999999999998,,8.006999999999996e-06,8.006999999999998
1296.365,0.089763,0.008140999999999999,,8.140999999999999e-06,8.140999999999998
1296.425,0.08787,0.008251,,8.251e-06,8.251
1296.487,0.090796,0.008317,,8.317e-06,8.317
1296.549,0.093895,0.008296,,8.296e-06,8.296
1296.618,0.09906,0.008341,,8.341e-06,8.341000000000001
1296.684,0.102676,0.008454999999999999,,8.455e-06,8.454999999999998
1296.751,0.10646300000000003,0.008468,,8.468e-06,8.468
1296.817,0.106808,0.008440999999999999,,8.441000000000001e-06,8.440999999999999
1296.882,0.112834,0.008561,,8.561e-06,8.561
1296.947,0.116277,0.008527,,8.527e-06,8.527000000000001
1297.009,0.116966,0.008462,,8.462000000000001e-06,8.462000000000002
1297.075,0.120065,0.008409999999999999,,8.409999999999999e-06,8.409999999999998
1297.144,0.125746,0.008493,,8.493e-06,8.493
1297.212,0.128673,0.008379000000000001,,8.379e-06,8.379000000000001
1297.279,0.13005,0.008468,,8.468e-06,8.468
1297.344,0.13538699999999998,0.008417000000000001,,8.417000000000001e-06,8.417000000000002
1297.411,0.139347,0.00831,,8.31e-06,8.31
1297.48,0.14038,0.008296,,8.296e-06,8.296
1297.545,0.143823,0.008313,,8.313e-06,8.312999999999999
1297.609,0.147095,0.008154999999999999,,8.154999999999999e-06,8.155
1297.671,0.150366,0.008045,,8.045e-06,8.045
1297.733,0.155875,0.007986,,7.986e-06,7.986000000000001
1297.7939999999999,0.159146,0.007893,,7.892999999999999e-06,7.893000000000002
1297.854,0.15949100000000002,0.007728,,7.728000000000001e-06,7.7280000000000015
1297.914,0.162589,0.007645,,7.645e-06,7.645
1297.975,0.165516,0.007552,,7.552000000000001e-06,7.5520000000000005
1298.036,0.17137,0.007349,,7.348999999999999e-06,7.348999999999998
1298.099,0.17188599999999998,0.007218,,7.217999999999999e-06,7.218000000000001
1298.161,0.17515799999999998,0.006998000000000001,,6.9980000000000014e-06,6.998000000000001
1298.224,0.180839,0.006809,,6.8089999999999995e-06,6.809
1298.286,0.18411,0.006599,,6.599e-06,6.599
1298.347,0.185143,0.006375,,6.375e-06,6.375
1298.412,0.188414,0.006148,,6.1479999999999986e-06,6.148
1298.472,0.191513,0.0059,,5.9e-06,5.9
1298.535,0.194612,0.005755,,5.755e-06,5.755
1298.597,0.197883,0.005531,,5.531e-06,5.5310000000000015
1298.6589999999999,0.203221,0.005372999999999999,,5.372999999999998e-06,5.372999999999998
1298.723,0.206664,0.005211,,5.2110000000000014e-06,5.211
1298.7839999999999,0.209935,0.005015,,5.0149999999999986e-06,5.015
1298.846,0.21114,0.004801,,4.801e-06,4.801
1298.9089999999999,0.214411,0.004584,,4.5840000000000005e-06,4.5840000000000005
1298.971,0.217683,0.004364,,4.364e-06,4.364
1299.031,0.223192,0.004226,,4.226e-06,4.226
1299.0919999999999,0.225774,0.004002,,4.002e-06,4.002000000000002
1299.157,0.229562,0.003872,,3.8719999999999995e-06,3.872
1299.22,0.230251,0.003758,,3.758e-06,3.758
1299.282,0.233522,0.003572,,3.5720000000000007e-06,3.572
1299.345,0.236276,0.0034240000000000004,,3.4240000000000006e-06,3.4240000000000004
1299.407,0.242302,0.003259,,3.2589999999999996e-06,3.2590000000000003
1299.469,0.243163,0.003087,,3.087e-06,3.087
1299.529,0.246434,0.002966,,2.966e-06,2.966
1299.593,0.249705,0.002787,,2.7869999999999997e-06,2.787
1299.655,0.252632,0.00268,,2.68e-06,2.68
1299.72,0.257969,0.002649,,2.649e-06,2.6489999999999996
1299.78,0.25883,0.002635,,2.635e-06,2.635
1299.8419999999999,0.26210100000000003,0.002542,,2.542e-06,2.542
1299.9089999999999,0.268127,0.00247,,2.47e-06,2.47
