time,ion_current_M2,ion_current_M44,potential,current1_mA,coll_current,current1,current1_muA,ion_current_M44_sBG_sub,ion_current_M44_sBG_ALS,ion_current_M44_sBG_ALS_sub,ion_current_M44_ALS,ion_current_M44_UVS,ion_current_M44_UVS_sub,ion_current_M44_UVS_ALS,ion_current_M44_UVS_ALS_sub,ion_current_M44_MF,ion_current_M44_MF_sub
59.7,2.750371e-09,1.906071500000001e-10,-0.0024358070175437953,-0.26730650877192913,,-0.00026730650877192913,-267.30650877192915,-5.1175210773478476e-11,-5.63568505859772e-11,5.181639812498717e-12,2.732908244836766e-09,1.866172497676176e-10,3.989900232382536e-12,-1.6246123373200236e-12,5.61451256970256e-12,1.895432011049724e-10,1.0639488950277227e-12
59.75,2.748570725274725e-09,1.913900895604396e-10,-0.0033129310344828817,-0.25191413793103345,,-0.00025191413793103346,-251.91413793103345,-5.039227121303896e-11,-5.635549676273054e-11,5.963225549691585e-12,2.732933331859918e-09,1.866219738824814e-10,4.768115677958216e-12,-1.6275549811158678e-12,6.3956706590740836e-12,1.8953464999999997e-10,1.855439560439672e-12
59.8,2.7467704505494503e-09,1.920521685082873e-10,-0.003999428571428494,-0.2350978928571399,,-0.00023509789285713995,-235.0978928571399,-4.9730192265191255e-11,-5.635414276597084e-11,6.62395050077958e-12,2.732958417956877e-09,1.8662669777378632e-10,5.425470734501032e-12,-1.6304974546129931e-12,7.055968189114025e-12,1.895337204419892e-10,2.5184480662981546e-12
59.85,2.7449701758241754e-09,1.921636602209945e-10,-0.0028619285714285053,-0.2170516428571423,,-0.00021705164285714228,-217.0516428571423,-4.96187005524841e-11,-5.6352788595471333e-11,6.734088042987232e-12,2.732983503117516e-09,1.8663142144152876e-10,5.532238779465751e-12,-1.6334397575592522e-12,7.165678537025003e-12,1.895337204419892e-10,2.629939779005321e-12
59.90000000000001,2.741591966850828e-09,1.9227515193370168e-10,-0.0011829999999999673,-0.19821449999999866,,-0.00019821449999999862,-198.21449999999862,-4.9507208839776896e-11,-5.6351434251005274e-11,6.844225411228366e-12,2.733008587331706e-09,1.8663614488570505e-10,5.639007047996659e-12,-1.636381889702496e-12,7.275388937699156e-12,1.895337204419892e-10,2.7414314917125142e-12
59.95,2.7354085414364635e-09,1.9238664364640885e-10,-0.0010665714285714974,-0.17919457142857068,,-0.00017919457142857067,-179.19457142857067,-4.939571712706974e-11,-5.6350079732345905e-11,6.9543626052761745e-12,2.733033670589321e-09,1.8664086810631176e-10,5.7457755400970895e-12,-1.639323850790576e-12,7.385099390887665e-12,1.8953464999999997e-10,2.8519936464088995e-12
60.0,2.7292251160220986e-09,1.9194526923076933e-10,-0.0026658245614035628,-0.1605534035087736,,-0.0001605534035087736,-160.55340350877356,-4.9837091542709226e-11,-5.634872503926648e-11,6.5116334965572426e-12,2.733058752880233e-09,1.8664559110334517e-10,5.2996781274241275e-12,-1.6422656405713436e-12,6.941943767995473e-12,1.895432011049724e-10,2.4020681257969726e-12
60.05,2.723041690607733e-09,1.910695e-10,-0.0020614385964911786,-0.14203849122806864,,-0.00014203849122806862,-142.0384912280686,-5.07128607734786e-11,-5.634737017154021e-11,5.634509398061602e-12,2.7330838341945536e-09,1.8665031387680195e-10,4.419186123198036e-12,-1.6452072587926486e-12,6.0643933819906844e-12,1.8955201436464088e-10,1.517485635359109e-12
60.1,2.7242944475138132e-09,1.9019373076923075e-10,-0.0011558181818181455,-0.1241997272727266,,-0.00012419972727272657,-124.19972727272659,-5.158863000424783e-11,-5.634601512894032e-11,4.7573851246924885e-12,2.73310891452201e-09,1.866550364266786e-10,3.5386943425521427e-12,-1.6481487052023429e-12,5.186843047754485e-12,1.8955416685082864e-10,6.395639184021391e-13
60.15000000000001,2.7281599171270734e-09,1.893179615384614e-10,0.0014912857142859019,-0.1070705714285704,,-0.00010707057142857041,-107.0705714285704,-5.2464399235017217e-11,-5.634465991124011e-11,3.880260676222902e-12,2.7331339938513263e-09,1.8665975875297127e-10,2.6582027854900918e-12,-1.6510899795482746e-12,4.309292765038367e-12,1.8955505745856357e-10,-2.3709592010218e-13
60.2,2.7320253867403323e-09,1.9012832983425428e-10,0.003296964912280747,-0.09110357894736784,,-9.110357894736783e-05,-91.10357894736784,-5.165403093922431e-11,-5.634330451821287e-11,4.689273578988566e-12,2.7331590721703444e-09,1.866644808556769e-10,3.4638489785774166e-12,-1.6540310815782952e-12,5.1178800601557124e-12,1.895557624309392e-10,5.725674033151137e-13
60.25,2.7354850219780227e-09,1.9108531878453052e-10,0.004184714285714314,-0.07640539285714222,,-7.640539285714221e-05,-76.40539285714222,-5.0697041988948093e-11,-5.6341948949631826e-11,5.644906960683738e-12,2.7331841494664093e-09,1.866692027347913e-10,4.4161160497392e-12,-1.6569720110402551e-12,6.073088060779456e-12,1.895557624309392e-10,1.5295563535913253e-12
60.3,2.7359685384615385e-09,1.9204230773480683e-10,0.004224157894736774,-0.06301589473684098,,-6.301589473684098e-05,-63.01589473684097,-4.974005303867175e-11,-5.6340593205270274e-11,6.600540166598522e-12,2.73320922572675e-09,1.8667392439031138e-10,5.368383344495451e-12,-1.6599127676820055e-12,7.028296112177457e-12,1.895557624309392e-10,2.4865453038676658e-12
60.35,2.736452054945055e-09,1.9255443480662976e-10,0.00406824999999995,-0.0508772500000004,,-5.087725000000039e-05,-50.8772500000004,-4.9227925966848823e-11,-5.633923728490147e-11,7.111311318052648e-12,2.733234300938825e-09,1.866786458222336e-10,5.875788984396144e-12,-1.6628533512513975e-12,7.538642335647543e-12,1.895557624309392e-10,2.998672375690595e-12
60.40000000000001,2.736935571428572e-09,1.920285508287292e-10,0.005500571428571736,-0.03990914285714103,,-3.990914285714104e-05,-39.909142857141035,-4.975380994474939e-11,-5.6337881188298704e-11,6.5840712435493234e-12,2.733259375090371e-09,1.8668336703055425e-10,5.34518379817496e-12,-1.6657937614962818e-12,7.010977559671242e-12,1.895557624309392e-10,2.4727883977900443e-12
60.45,2.737310314917127e-09,1.9150266685082868e-10,0.007271571428571614,-0.02998874999999955,,-2.9988749999999542e-05,-29.988749999999552,-5.027969392264987e-11,-5.633652491523525e-11,6.056830992585362e-12,2.733284448169441e-09,1.8668808801527e-10,4.814578835558712e-12,-1.6687339981645106e-12,6.483312833723223e-12,1.895557624309392e-10,1.9469044198895447e-12
60.5,2.737567220994475e-09,1.9097678287292818e-10,0.010960857142857293,-0.02105749999999964,,-2.1057499999999634e-05,-21.05749999999964,-5.0805577900550366e-11,-5.633516846548434e-11,5.529590564933968e-12,2.7333095201644603e-09,1.8669280877637711e-10,4.283974096551097e-12,-1.6716740610039346e-12,5.955648157555031e-12,1.895557624309392e-10,1.421020441989046e-12
60.55,2.737824127071823e-09,1.9039986483516483e-10,0.010972607142857126,-0.013456142857142438,,-1.345614285714244e-05,-13.456142857142439,-5.1382495938313756e-11,-5.633381183881929e-11,4.951315900505543e-12,2.7333345910642536e-09,1.8669752931387213e-10,3.702335521292694e-12,-1.6746139497624056e-12,5.376949471055098e-12,1.895557624309392e-10,8.44102404225662e-13
60.6,2.7380810331491717e-09,1.8979893076923074e-10,0.011913181818181802,-0.006963363636363717,,-6.9633636363637176e-06,-6.9633636363637175,-5.1983430004247844e-11,-5.6332455035013356e-11,4.349025030765518e-12,2.7333596608580732e-09,1.867022496277517e-10,3.0966811414790178e-12,-1.6775536641877752e-12,4.7742348056667925e-12,1.8956618839779001e-10,2.327423714407253e-13
60.65000000000001,2.736607248618785e-09,1.891979967032966e-10,0.01583962500000009,-0.0013449999999999046,,-1.344999999999905e-06,-1.3449999999999047,-5.258436407018198e-11,-5.633109805383978e-11,3.746733983657801e-12,2.73338472953562e-09,1.86706969718012e-10,2.4910269852846254e-12,-1.680493204027896e-12,4.171520189312522e-12,1.8957118571428574e-10,-3.731890109891399e-13
60.7,2.7348517237569064e-09,1.8864287900552497e-10,0.01788092857142856,0.0033447321428572607,,3.3447321428572607e-06,3.3447321428572603,-5.3139481767953616e-11,-5.6329740895071803e-11,3.1902591271181875e-12,2.733409797087068e-09,1.8671168958464974e-10,1.9311894208752037e-12,-1.683432569030619e-12,3.6146219899058234e-12,1.895728657458564e-10,-9.299867403314e-13
60.75,2.7330961988950278e-09,1.8918735414364648e-10,0.01875368965517255,0.00733963793103473,,7.3396379310347305e-06,7.339637931034731,-5.25950066298321e-11,-5.632838355848265e-11,3.733376928650548e-12,2.733434863502913e-09,1.8671640922766124e-10,2.4709449159852447e-12,-1.6863717589437977e-12,4.1573166749290406e-12,1.895728657458564e-10,-3.855116022098826e-13
60.8,2.731966857142857e-09,1.8973182928176808e-10,0.02161663636363691,0.010756000000000307,,1.075600000000031e-05,10.75600000000031,-5.205053149171048e-11,-5.6327026043845526e-11,4.276494552135049e-12,2.733459928773792e-09,1.8672112864704302e-10,3.010700634725063e-12,-1.6893107735152833e-12,4.7000114082403465e-12,1.895728657458564e-10,1.5896353591173806e-13
60.85,2.732820428571429e-09,1.902763044198896e-10,0.025803535714285647,0.013271499999999941,,1.3271499999999942e-05,13.271499999999941,-5.150605635358896e-11,-5.6325668350933644e-11,4.819611997344684e-12,2.7334849928903085e-09,1.8672584784279173e-10,3.550456577097891e-12,-1.692249612492929e-12,5.242706189590821e-12,1.895728657458564e-10,7.034386740332554e-13
60.90000000000001,2.7336740000000006e-09,1.905738729281768e-10,0.02797726315789497,0.015159122807017669,,1.5159122807017666e-05,15.159122807017667,-5.1208487845301796e-11,-5.6324310479520226e-11,5.1158226342184285e-12,2.73351005584292e-09,1.8673056681490356e-10,3.843306113273251e-12,-1.695188275624589e-12,5.5384943888978406e-12,1.895728657458564e-10,1.0010071823204196e-12
60.95,2.734527571428572e-09,1.9053047513812157e-10,0.030393052631578942,0.016473157894736842,,1.6473157894736842e-05,16.473157894736847,-5.125188563535704e-11,-5.6322952429378474e-11,5.071066794021434e-12,2.733535117622015e-09,1.867352855633753e-10,3.7951895747462715e-12,-1.6981267626581168e-12,5.493316337404387e-12,1.895728657458564e-10,9.576093922651751e-13
61.0,2.7349984475138124e-09,1.904870773480663e-10,0.03309331578947375,0.017190210526315804,,1.7190210526315798e-05,17.190210526315802,-5.1295283425412285e-11,-5.632159420028161e-11,5.026310774869333e-12,2.7335601782180005e-09,1.8674000408820301e-10,3.74707325986331e-12,-1.7010650733413667e-12,5.448138333204676e-12,1.8957118571428574e-10,9.15891633780559e-13
61.05,2.7352141933701662e-09,1.9044367955801103e-10,0.03426318181818192,0.017764545454545526,,1.7764545454545525e-05,17.76454545454553,-5.133868121546753e-11,-5.632023579200288e-11,4.981554576535359e-12,2.73358523762138e-09,1.867447223893835e-10,3.69895716862755e-12,-1.7040032074221937e-12,5.402960376049743e-12,1.8956618839779001e-10,8.774911602210399e-13
61.1,2.73542993922652e-09,1.906592637362637e-10,0.03636063636363657,0.018202636363636397,,1.8202636363636397e-05,18.202636363636397,-5.112309703721485e-11,-5.631887720431554e-11,5.195780167100686e-12,2.7336102958228e-09,1.8674944046691328e-10,3.909823269350452e-12,-1.7069411646484535e-12,5.6167644339989065e-12,1.895557624309392e-10,1.1035013053245649e-12
61.15000000000001,2.735645685082873e-09,1.9093959340659342e-10,0.03914657894736883,0.018323210526315786,,1.8323210526315785e-05,18.323210526315783,-5.084276736688515e-11,-5.631751843699281e-11,5.474751070107652e-12,2.7336353528130724e-09,1.867541583207887e-10,4.185435085804733e-12,-1.709878944768002e-12,5.895314030572736e-12,1.8955505745856357e-10,1.3845359480298777e-12
61.2,2.731719712707183e-09,1.912199230769231e-10,0.04211008928571437,0.018036357142857132,,1.803635714285713e-05,18.03635714285713,-5.056243769655552e-11,-5.631615948980796e-11,5.753721793252451e-12,2.733660408583189e-09,1.867588759510064e-10,4.461047125916709e-12,-1.7128165475286943e-12,6.173863673445404e-12,1.8955505745856357e-10,1.664865618359521e-12
61.25,2.7277092154696142e-09,1.91352058563536e-10,0.04654328571428555,0.01764489285714286,,1.7644892857142857e-05,17.64489285714286,-5.043030220994261e-11,-5.6314800362534285e-11,5.8844981525916824e-12,2.7336854631243426e-09,1.8676359335756245e-10,4.588465205973498e-12,-1.7157539726783867e-12,6.304219178651885e-12,1.8955505745856357e-10,1.7970011049724286e-12
61.3,2.723698718232045e-09,1.907061745856353e-10,0.05222812500000014,0.017463214285714186,,1.7463214285714185e-05,17.463214285714187,-5.107618618784328e-11,-5.6313441054945045e-11,5.237254867101768e-12,2.7337105164275317e-09,1.8676831054045387e-10,3.9378640451814284e-12,-1.7186912199649364e-12,5.656555265146365e-12,1.895557624309392e-10,1.1504121546961347e-12
61.35,2.7226752527472518e-09,1.9006029060773475e-10,0.05301390909090914,0.016944636363636353,,1.6944636363636352e-05,16.944636363636352,-5.172207016574386e-11,-5.631208156681356e-11,4.590011401069713e-12,2.733735568483158e-09,1.86773027499677e-10,3.2872631080577304e-12,-1.7216282891361992e-12,5.008891397193928e-12,1.8956618839779001e-10,4.941022099447136e-13
61.40000000000001,2.7269620659340663e-09,1.8941440662983403e-10,0.05395300000000049,0.016740999999999936,,1.6740999999999937e-05,16.74099999999994,-5.236795414364453e-11,-5.6310721897913143e-11,3.9427677542686055e-12,2.733760619280621e-09,1.8677774423522816e-10,2.636662394605893e-12,-1.72456517994003e-12,4.361227574545923e-12,1.8957118571428574e-10,-1.5677908445168752e-13
